ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Popp A.,Carlsen K.,90,103,7,5,6,4,6,4,,,,,3,0,Completed,1.4,2.75,1.42,2.75,1.4,2.85,1.4,2.3,1.455,2.95
35,London,Wimbledon,27/06/04,Grand Slam,Outdoor,Grass,3rd Round,5,Henman T.,Arazi H.,6,39,7,6,6,4,3,6,6,2,,,3,1,Completed,1.125,5.5,1.18,4.65,1.15,5.2,1.15,3.8,1.19,5.25
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Grosjean S.,Ginepri R.,13,34,6,2,6,2,7,6,,,,,3,0,Completed,1.364,3,1.33,3.2,1.37,2.92,1.3,2.7,1.377,3.3
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Mayer F.,Johansson J.,66,43,6,3,6,7,7,6,6,4,,,3,1,Completed,2.375,1.533,2.5,1.53,2.6,1.45,2.3,1.45,2.9,1.465
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,3,Schalken S.,Spadea V.,23,30,6,2,7,5,3,6,6,2,,,3,1,Completed,1.571,2.25,1.6,2.3,1.7,2.1,1.7,1.9,1.714,2.23
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Hewitt L.,Moya C.,10,7,6,4,6,2,4,6,7,6,,,3,1,Completed,1.3,3.4,1.33,3.3,1.28,3.46,1.4,2.3,1.351,3.45
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Karlovic I.,1,62,6,3,7,6,7,6,,,,,3,0,Completed,1.05,9,1.07,8,1.07,7.19,1.05,6,1.093,9.25
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Ancic M.,Malisse X.,63,51,7,5,3,1,,,,,,,1,0,Retired,1.8,1.909,1.92,1.88,1.87,1.87,1.95,1.65,1.926,1.926
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Roddick A.,Popp A.,2,90,7,5,6,4,6,4,,,,,3,0,Completed,1.1,6.5,1.11,6.5,1.13,5.5,1.15,4,1.144,6.45
35,London,Wimbledon,28/06/04,Grand Slam,Outdoor,Grass,4th Round,5,Henman T.,Philippoussis M.,6,17,6,2,7,5,6,7,7,6,,,3,1,Completed,1.667,2.1,1.78,2,1.7,2.1,1.55,2.1,1.855,2.01
35,London,Wimbledon,30/06/04,Grand Slam,Outdoor,Grass,Quarterfinals,5,Ancic M.,Henman T.,63,6,7,6,6,4,6,2,,,,,3,0,Completed,3.5,1.333,3.3,1.33,3.4,1.32,2.9,1.3,3.3,1.377
35,London,Wimbledon,30/06/04,Grand Slam,Outdoor,Grass,Quarterfinals,5,Roddick A.,Schalken S.,2,23,7,6,7,6,6,3,,,,,3,0,Completed,1.111,6.5,1.12,6.25,1.12,6.35,1.05,6,1.114,7.85
35,London,Wimbledon,30/06/04,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Hewitt L.,1,10,6,1,6,7,6,0,6,4,,,3,1,Completed,1.182,5,1.05,8,1.2,4.65,1.15,4,1.215,4.9
35,London,Wimbledon,30/06/04,Grand Slam,Outdoor,Grass,Quarterfinals,5,Grosjean S.,Mayer F.,13,66,7,5,6,4,6,2,,,,,3,0,Completed,1.25,4,1.25,4,1.27,3.81,1.25,3.2,1.303,3.8
35,London,Wimbledon,02/07/04,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Grosjean S.,1,13,6,2,6,3,7,6,,,,,3,0,Completed,1.1,7,1.13,6,1.14,6.01,1.1,5,1.113,8.05
35,London,Wimbledon,02/07/04,Grand Slam,Outdoor,Grass,Semifinals,5,Roddick A.,Ancic M.,2,63,6,4,4,6,7,5,7,5,,,3,1,Completed,1.25,4,1.25,3.9,1.28,3.73,1.25,3.2,1.308,3.85
35,London,Wimbledon,04/07/04,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Roddick A.,1,2,4,6,7,5,7,6,6,4,,,3,1,Completed,1.25,3.75,1.25,4,1.27,4.13,1.25,3.2,1.289,4.06
