ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,2nd Round,5,Janowicz J.,Hewitt L.,25,48,1510,950,7,5,6,4,6,7,4,6,6,3,3,2,Completed,2.2,1.61,2.25,1.62,2.2,1.67,2.2,1.75,2.2,1.67,2.37,1.77,2.21,1.66
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Anderson K.,Fognini F.,18,15,1745,2155,4,6,6,4,2,6,6,2,6,1,3,2,Completed,1.28,3.5,1.3,3.4,1.3,3.5,1.33,3.73,1.29,3.5,1.34,3.8,1.3,3.44
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Simon G.,2,44,12330,1005,6,4,6,2,6,4,,,,,3,0,Completed,1.01,21,1.03,11,1.03,12,1.03,21,1.03,12,1.05,21,1.03,14.46
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Tsonga J.W.,Wang J.,17,147,1775,397,6,2,6,2,7,5,,,,,3,0,Completed,1.14,5.5,1.15,5.25,1.12,6,1.2,5.3,1.17,5,1.2,6,1.16,5.16
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Mayer L.,Kuznetsov An.,64,118,784,519,6,4,7,6,6,3,,,,,3,0,Completed,1.83,1.83,2,1.8,2,1.8,1.99,1.93,2,1.8,2.1,1.93,1.96,1.82
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Chardy J.,Stakhovsky S.,42,90,1015,610,6,3,6,7,6,3,6,0,,,3,1,Completed,2.1,1.66,2,1.8,2.1,1.73,2.1,1.84,2.1,1.73,2.2,1.84,2.1,1.73
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Dimitrov G.,Dolgopolov O.,13,19,2595,1680,6,7,6,4,2,6,6,4,6,1,3,2,Completed,1.3,3.4,1.33,3.2,1.3,3.5,1.37,3.36,1.29,3.5,1.38,3.6,1.32,3.36
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Murray A.,Bautista R.,5,23,4680,1580,6,2,6,3,6,2,,,,,3,0,Completed,1.05,11,1.06,8.5,1.04,11,1.06,12.5,1.06,8.5,1.07,14.15,1.05,9.67
37,London,Wimbledon,27/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Cilic M.,Berdych T.,29,6,1350,4680,7,6,6,4,7,6,,,,,3,0,Completed,2.25,1.57,2.4,1.55,2.25,1.62,2.46,1.63,2.2,1.67,2.55,1.71,2.26,1.63
37,London,Wimbledon,28/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Kyrgios N.,Vesely J.,144,68,400,741,3,6,6,3,7,5,6,2,,,3,1,Completed,1.8,2,1.8,2,1.8,2,1.8,2.14,1.8,2,1.87,2.15,1.79,2
37,London,Wimbledon,28/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Raonic M.,Kubot L.,9,72,3245,713,7,6,7,6,6,2,,,,,3,0,Completed,1.1,7,1.11,6,1.12,6,1.12,7.94,1.11,6.5,1.13,8,1.11,6.84
37,London,Wimbledon,28/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Nadal R.,Kukushkin M.,1,63,12500,787,6,7,6,1,6,1,6,1,,,3,1,Completed,,,1.04,10,1.05,10,1.04,15.75,1.03,12,1.05,17.05,1.04,11.89
37,London,Wimbledon,28/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Giraldo S.,4,35,4945,1118,6,3,6,1,6,3,,,,,3,0,Completed,1.02,17,1.02,12,1.02,15,1.03,19,1.03,12,1.03,23.5,1.02,14.3
37,London,Wimbledon,28/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Robredo T.,Janowicz J.,22,25,1630,1510,6,2,6,4,6,7,4,6,6,3,3,2,Completed,1.9,1.9,2,1.8,2,1.8,1.95,1.97,2,1.8,2.05,1.97,1.95,1.83
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Nishikori K.,Bolelli S.,12,132,2690,445,3,6,6,3,4,6,7,6,6,4,3,2,Completed,1.07,9,1.09,7,1.08,8,1.09,9.6,1.08,7.5,1.1,9.6,1.08,7.85
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,3rd Round,5,Lopez F.,Isner J.,26,11,1455,2690,6,7,7,6,7,6,7,5,,,3,1,Completed,1.72,2.1,1.7,2.1,1.73,2.1,1.79,2.17,1.73,2.2,1.79,2.25,1.72,2.11
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,3rd Round,3,Wawrinka S.,Istomin D.,3,45,5420,985,6,3,6,3,6,4,,,,,3,0,Completed,1.4,3,1.4,2.9,1.4,3,1.45,3.02,1.44,2.88,1.45,3.32,1.39,2.93
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,4th Round,5,Cilic M.,Chardy J.,29,42,1350,1015,7,6,6,4,6,4,,,,,3,0,Completed,1.3,3.5,1.33,3.2,1.3,3.5,1.34,3.67,1.3,3.6,1.34,3.7,1.31,3.46
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,4th Round,5,Dimitrov G.,Mayer L.,13,64,2595,784,6,4,7,6,6,2,,,,,3,0,Completed,1.1,6.5,1.1,6.5,1.08,8,1.15,6.8,1.14,6,1.15,10.65,1.11,6.75
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Anderson K.,5,18,4680,1745,6,4,6,3,7,6,,,,,3,0,Completed,1.05,11,1.05,9,1.07,8.5,1.06,13,1.05,11,1.07,14.85,1.05,10.38
37,London,Wimbledon,30/06/14,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Tsonga J.W.,2,17,12330,1775,6,3,6,4,7,6,,,,,3,0,Completed,1.08,8,1.1,6.5,1.11,6.5,1.14,6.92,1.13,6.5,1.14,8.5,1.09,7.03
37,London,Wimbledon,01/07/14,Grand Slam,Outdoor,Grass,4th Round,5,Wawrinka S.,Lopez F.,3,26,5420,1455,7,6,7,6,6,3,,,,,3,0,Completed,1.66,2.2,1.62,2.25,1.62,2.25,1.65,2.43,1.67,2.25,1.67,2.43,1.63,2.28
37,London,Wimbledon,01/07/14,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Robredo T.,4,22,4945,1630,6,1,6,4,6,4,,,,,3,0,Completed,1.04,13,1.04,10,1.06,9,1.05,14.8,1.05,11,1.06,16,1.04,11.09
37,London,Wimbledon,01/07/14,Grand Slam,Outdoor,Grass,4th Round,5,Raonic M.,Nishikori K.,9,12,3245,2690,4,6,6,1,7,6,6,3,,,3,1,Completed,1.8,2,1.85,1.9,1.8,2,1.99,1.93,1.8,2,1.99,2.1,1.83,1.96
37,London,Wimbledon,01/07/14,Grand Slam,Outdoor,Grass,4th Round,5,Kyrgios N.,Nadal R.,144,1,400,12500,7,6,5,7,7,6,6,3,,,3,1,Completed,10,1.06,8.5,1.06,10,1.05,10.1,1.09,10,1.06,10.4,1.09,8.83,1.06
37,London,Wimbledon,02/07/14,Grand Slam,Outdoor,Grass,Quarterfinals,5,Dimitrov G.,Murray A.,13,5,2595,4680,6,1,7,6,6,2,,,,,3,0,Completed,4,1.25,3.75,1.25,3.75,1.29,4.5,1.25,4,1.25,4.5,1.3,3.94,1.25
37,London,Wimbledon,02/07/14,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Cilic M.,2,29,12330,1350,6,1,3,6,6,7,6,2,6,2,3,2,Completed,1.08,8,1.1,6.5,1.08,8,1.1,9.05,1.11,7,1.12,9.65,1.09,7.7
37,London,Wimbledon,02/07/14,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Wawrinka S.,4,3,4945,5420,3,6,7,6,6,4,6,4,,,3,1,Completed,1.28,3.75,1.3,3.4,1.33,3.4,1.3,4,1.33,3.4,1.35,4,1.3,3.58
37,London,Wimbledon,02/07/14,Grand Slam,Outdoor,Grass,Quarterfinals,5,Raonic M.,Kyrgios N.,9,144,3245,400,6,7,6,2,6,4,7,6,,,3,1,Completed,1.36,3.2,1.35,3.1,1.4,3,1.36,3.5,1.36,3.25,1.4,3.5,1.37,3.11
37,London,Wimbledon,04/07/14,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Dimitrov G.,2,13,12330,2595,6,4,3,6,7,6,7,6,,,3,1,Completed,1.25,4,1.22,4,1.25,4,1.29,4.22,1.25,4.33,1.32,4.45,1.25,3.98
37,London,Wimbledon,04/07/14,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Raonic M.,4,9,4945,3245,6,4,6,4,6,4,,,,,3,0,Completed,1.4,3,1.35,3.1,1.36,3.25,1.43,3.16,1.4,3,1.47,3.4,1.38,3.06
37,London,Wimbledon,06/07/14,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Federer R.,2,4,12330,4945,6,7,6,4,7,6,5,7,6,4,3,2,Completed,1.61,2.4,1.6,2.3,1.57,2.38,1.61,2.53,1.62,2.4,1.75,2.53,1.63,2.31
